Term	Level	Manual_Annots	Electronic_Annots	Total_Annots	Is_obsolete	Primary_ID
GO:0005575	0	147043	299125	446168	False	GO:0005575
GO:0008372	0	0	0	0	False	GO:0005575
GO:0110165	1	114412	280439	394851	False	GO:0110165
GO:0032991	1	35665	48404	84069	False	GO:0032991
GO:0044423	1	345	4900	5245	False	GO:0044423
GO:0043234	1	0	0	0	False	GO:0032991
GO:0019012	1	0	0	0	False	GO:0044423
GO:0043226	2	59874	59477	119351	False	GO:0043226
GO:0016020	2	33001	68595	101596	False	GO:0016020
GO:0005737	2	28060	128640	156700	False	GO:0005737
GO:0005829	2	25322	3579	28901	False	GO:0005829
GO:0031224	2	11321	67830	79151	False	GO:0031224
GO:1902494	2	9346	12090	21436	False	GO:1902494
GO:0005654	2	7821	1727	9548	False	GO:0005654
GO:0140513	2	7706	1761	9467	False	GO:0140513
GO:1990904	2	7538	14419	21957	False	GO:1990904
GO:0098796	2	7405	16351	23756	False	GO:0098796
GO:0005615	2	6958	1800	8758	False	GO:0005615
GO:0042995	2	6565	2567	9132	False	GO:0042995
GO:0030054	2	5699	1855	7554	False	GO:0030054
GO:0005576	2	4760	23191	27951	False	GO:0005576
GO:0140535	2	4611	3418	8029	False	GO:0140535
GO:0099080	2	3771	2404	6175	False	GO:0099080
GO:0030312	2	3539	1898	5437	False	GO:0030312
GO:0031974	2	2904	2218	5122	False	GO:0031974
GO:0000785	2	2629	302	2931	False	GO:0000785
GO:0098798	2	2535	710	3245	False	GO:0098798
GO:0005815	2	2438	765	3203	False	GO:0005815
GO:0048471	2	2306	1064	3370	False	GO:0048471
GO:0009986	2	2225	1430	3655	False	GO:0009986
GO:0044297	2	2116	328	2444	False	GO:0044297
GO:0005667	2	2027	341	2368	False	GO:0005667
GO:1990351	2	1977	2906	4883	False	GO:1990351
GO:0016604	2	1953	880	2833	False	GO:0016604
GO:0098552	2	1731	397	2128	False	GO:0098552
GO:0031984	2	1694	204	1898	False	GO:0031984
GO:0031975	2	1436	244	1680	False	GO:0031975
GO:0043235	2	1404	273	1677	False	GO:0043235
GO:0019898	2	1144	555	1699	False	GO:0019898
GO:0140534	2	981	421	1402	False	GO:0140534
GO:0032993	2	972	1592	2564	False	GO:0032993
GO:0018995	2	944	9208	10152	False	GO:0018995
GO:0030427	2	937	389	1326	False	GO:0030427
GO:0098793	2	779	409	1188	False	GO:0098793
GO:0005875	2	752	193	945	False	GO:0005875
GO:0098794	2	729	337	1066	False	GO:0098794
GO:0098687	2	674	639	1313	False	GO:0098687
GO:0070069	2	671	2395	3066	False	GO:0070069
GO:0005622	2	597	101	698	False	GO:0005622
GO:0012505	2	596	178	774	False	GO:0012505
GO:0009532	2	592	539	1131	False	GO:0009532
GO:0071944	2	591	12	603	False	GO:0071944
GO:0120114	2	575	55	630	False	GO:0120114
GO:0042597	2	531	2946	3477	False	GO:0042597
GO:0030496	2	523	180	703	False	GO:0030496
GO:0032153	2	494	586	1080	False	GO:0032153
GO:0031256	2	493	238	731	False	GO:0031256
GO:0060187	2	455	83	538	False	GO:0060187
GO:0000922	2	449	344	793	False	GO:0000922
GO:0043204	2	440	460	900	False	GO:0043204
GO:0099023	2	435	52	487	False	GO:0099023
GO:0090734	2	434	39	473	False	GO:0090734
GO:0032432	2	415	50	465	False	GO:0032432
GO:0030018	2	406	121	527	False	GO:0030018
GO:0044306	2	403	73	476	False	GO:0044306
GO:0005930	2	396	36	432	False	GO:0005930
GO:0042641	2	388	41	429	False	GO:0042641
GO:0045177	2	385	50	435	False	GO:0045177
GO:0009295	2	372	1772	2144	False	GO:0009295
GO:0005852	2	359	369	728	False	GO:0005852
GO:0031252	2	339	27	366	False	GO:0031252
GO:1990391	2	322	1476	1798	False	GO:1990391
GO:0097433	2	320	6	326	False	GO:0097433
GO:0016328	2	299	71	370	False	GO:0016328
GO:0001650	2	283	75	358	False	GO:0001650
GO:0001750	2	282	85	367	False	GO:0001750
GO:0098862	2	266	51	317	False	GO:0098862
GO:0043209	2	264	52	316	False	GO:0043209
GO:0016363	2	249	189	438	False	GO:0016363
GO:0005839	2	242	435	677	False	GO:0005839
GO:0034451	2	240	44	284	False	GO:0034451
GO:0101031	2	224	23	247	False	GO:0101031
GO:0051233	2	221	11	232	False	GO:0051233
GO:0000407	2	218	73	291	False	GO:0000407
GO:0005657	2	213	28	241	False	GO:0005657
GO:0072562	2	208	3	211	False	GO:0072562
GO:0035869	2	206	23	229	False	GO:0035869
GO:0036452	2	203	17	220	False	GO:0036452
GO:0034399	2	191	56	247	False	GO:0034399
GO:0044232	2	191	70	261	False	GO:0044232
GO:0019773	2	188	55	243	False	GO:0019773
GO:0045171	2	188	39	227	False	GO:0045171
GO:0030315	2	184	32	216	False	GO:0030315
GO:0044815	2	182	1134	1316	False	GO:0044815
GO:0070971	2	181	12	193	False	GO:0070971
GO:0019814	2	180	211	391	False	GO:0019814
GO:0043198	2	178	18	196	False	GO:0043198
GO:0000974	2	167	21	188	False	GO:0000974
GO:0045239	2	157	135	292	False	GO:0045239
GO:0061645	2	152	121	273	False	GO:0061645
GO:0032994	2	148	272	420	False	GO:0032994
GO:0001917	2	145	91	236	False	GO:0001917
GO:0019774	2	143	159	302	False	GO:0019774
GO:0030428	2	137	42	179	False	GO:0030428
GO:0090636	2	132	0	132	False	GO:0090636
GO:0030017	2	131	56	187	False	GO:0030017
GO:0090637	2	130	0	130	False	GO:0090637
GO:0016459	2	129	293	422	False	GO:0016459
GO:0044298	2	129	8	137	False	GO:0044298
GO:0097225	2	126	22	148	False	GO:0097225
GO:0031941	2	118	7	125	False	GO:0031941
GO:0097546	2	115	19	134	False	GO:0097546
GO:0048786	2	114	29	143	False	GO:0048786
GO:0034518	2	113	45	158	False	GO:0034518
GO:1990752	2	113	8	121	False	GO:1990752
GO:0099086	2	111	19	130	False	GO:0099086
GO:0036379	2	111	3	114	False	GO:0036379
GO:0001772	2	110	24	134	False	GO:0001772
GO:0042555	2	110	12	122	False	GO:0042555
GO:0010287	2	107	15	122	False	GO:0010287
GO:0070938	2	102	15	117	False	GO:0070938
GO:0005885	2	102	8	110	False	GO:0005885
GO:0001891	2	96	58	154	False	GO:0001891
GO:0098636	2	96	41	137	False	GO:0098636
GO:0008540	2	95	7	102	False	GO:0008540
GO:0030992	2	95	1	96	False	GO:0030992
GO:0031082	2	95	38	133	False	GO:0031082
GO:0000943	2	93	0	93	False	GO:0000943
GO:0008541	2	89	14	103	False	GO:0008541
GO:0005581	2	87	297	384	False	GO:0005581
GO:0005833	2	86	775	861	False	GO:0005833
GO:0000930	2	85	29	114	False	GO:0000930
GO:0031105	2	82	2	84	False	GO:0031105
GO:0030486	2	81	0	81	False	GO:0030486
GO:0009368	2	80	2	82	False	GO:0009368
GO:0019028	2	79	1923	2002	False	GO:0019028
GO:0016281	2	78	2	80	False	GO:0016281
GO:0017101	2	78	0	78	False	GO:0017101
GO:0022624	2	78	0	78	False	GO:0022624
GO:0061696	2	76	0	76	False	GO:0061696
GO:0097228	2	75	13	88	False	GO:0097228
GO:0031430	2	74	36	110	False	GO:0031430
GO:0097361	2	74	46	120	False	GO:0097361
GO:0031838	2	73	3	76	False	GO:0031838
GO:0097542	2	72	1	73	False	GO:0097542
GO:0000808	2	71	6	77	False	GO:0000808
GO:0031674	2	71	16	87	False	GO:0031674
GO:0097038	2	71	18	89	False	GO:0097038
GO:0032433	2	70	10	80	False	GO:0032433
GO:0031262	2	69	30	99	False	GO:0031262
GO:0000242	2	68	6	74	False	GO:0000242
GO:0000408	2	68	68	136	False	GO:0000408
GO:0005838	2	66	6	72	False	GO:0005838
GO:0009524	2	65	44	109	False	GO:0009524
GO:0008278	2	64	1	65	False	GO:0008278
GO:0036038	2	64	0	64	False	GO:0036038
GO:0000940	2	63	4	67	False	GO:0000940
GO:0045293	2	63	2	65	False	GO:0045293
GO:0044327	2	63	5	68	False	GO:0044327
GO:0005663	2	62	40	102	False	GO:0005663
GO:0016272	2	62	120	182	False	GO:0016272
GO:0008290	2	61	48	109	False	GO:0008290
GO:0005851	2	60	1	61	False	GO:0005851
GO:0030015	2	60	13	73	False	GO:0030015
GO:0031672	2	59	17	76	False	GO:0031672
GO:0071203	2	59	3	62	False	GO:0071203
GO:0072379	2	59	0	59	False	GO:0072379
GO:0061702	2	58	11	69	False	GO:0061702
GO:0090543	2	58	43	101	False	GO:0090543
GO:0031977	2	57	117	174	False	GO:0031977
GO:0036477	2	57	10	67	False	GO:0036477
GO:0031522	2	56	0	56	False	GO:0031522
GO:0033268	2	56	6	62	False	GO:0033268
GO:0055120	2	56	1	57	False	GO:0055120
GO:0045178	2	55	13	68	False	GO:0045178
GO:0005933	2	54	7	61	False	GO:0005933
GO:0031209	2	54	2	56	False	GO:0031209
GO:0043194	2	50	3	53	False	GO:0043194
GO:0097255	2	50	18	68	False	GO:0097255
GO:0099078	2	50	0	50	False	GO:0099078
GO:0043034	2	49	8	57	False	GO:0043034
GO:0090665	2	48	7	55	False	GO:0090665
GO:0032426	2	48	9	57	False	GO:0032426
GO:0044292	2	48	8	56	False	GO:0044292
GO:0005850	2	47	1	48	False	GO:0005850
GO:0015627	2	47	89	136	False	GO:0015627
GO:0005861	2	46	23	69	False	GO:0005861
GO:0035253	2	46	12	58	False	GO:0035253
GO:0071141	2	45	1	46	False	GO:0071141
GO:0070469	2	44	1858	1902	False	GO:0070469
GO:0019033	2	44	285	329	False	GO:0019033
GO:0030061	2	44	13	57	False	GO:0030061
GO:0031680	2	43	2	45	False	GO:0031680
GO:0009330	2	41	6	47	False	GO:0009330
GO:0150005	2	41	7	48	False	GO:0150005
GO:0030877	2	41	2	43	False	GO:0030877
GO:0000800	2	40	9	49	False	GO:0000800
GO:0033061	2	40	1	41	False	GO:0033061
GO:0044224	2	40	0	40	False	GO:0044224
GO:0048226	2	40	5	45	False	GO:0048226
GO:0032161	2	39	5	44	False	GO:0032161
GO:0033270	2	39	6	45	False	GO:0033270
GO:0002177	2	38	8	46	False	GO:0002177
GO:0031390	2	37	4	41	False	GO:0031390
GO:0010319	2	35	8	43	False	GO:0010319
GO:0005652	2	34	17	51	False	GO:0005652
GO:0043220	2	34	12	46	False	GO:0043220
GO:0000417	2	33	7	40	False	GO:0000417
GO:0009504	2	33	0	33	False	GO:0009504
GO:0031251	2	33	32	65	False	GO:0031251
GO:0043196	2	33	8	41	False	GO:0043196
GO:0044322	2	32	26	58	False	GO:0044322
GO:1990130	2	32	10	42	False	GO:1990130
GO:0030991	2	31	3	34	False	GO:0030991
GO:0033186	2	31	0	31	False	GO:0033186
GO:0036338	2	30	1529	1559	False	GO:0036338
GO:0097452	2	30	2	32	False	GO:0097452
GO:1990112	2	30	8	38	False	GO:1990112
GO:0020008	2	29	1	30	False	GO:0020008
GO:0035859	2	29	11	40	False	GO:0035859
GO:0001652	2	28	4	32	False	GO:0001652
GO:0043256	2	28	1	29	False	GO:0043256
GO:0020023	2	28	10	38	False	GO:0020023
GO:0034464	2	28	4	32	False	GO:0034464
GO:0035686	2	28	3	31	False	GO:0035686
GO:1990909	2	28	3	31	False	GO:1990909
GO:0005854	2	27	56	83	False	GO:0005854
GO:0018444	2	27	2	29	False	GO:0018444
GO:0032584	2	27	22	49	False	GO:0032584
GO:0070695	2	27	0	27	False	GO:0070695
GO:0090443	2	27	1	28	False	GO:0090443
GO:0000399	2	26	5	31	False	GO:0000399
GO:0120103	2	26	0	26	False	GO:0120103
GO:0097136	2	25	2	27	False	GO:0097136
GO:0097197	2	25	7	32	False	GO:0097197
GO:0098015	2	25	25	50	False	GO:0098015
GO:1990745	2	25	1	26	False	GO:1990745
GO:0002144	2	24	3	27	False	GO:0002144
GO:0035658	2	24	16	40	False	GO:0035658
GO:0045298	2	24	2	26	False	GO:0045298
GO:0097344	2	24	11	35	False	GO:0097344
GO:0000939	2	23	7	30	False	GO:0000939
GO:0002199	2	23	12	35	False	GO:0002199
GO:0031074	2	23	1	24	False	GO:0031074
GO:0098025	2	23	17	40	False	GO:0098025
GO:0000444	2	22	1	23	False	GO:0000444
GO:0032311	2	22	1	23	False	GO:0032311
GO:0034081	2	22	0	22	False	GO:0034081
GO:0055036	2	22	2256	2278	False	GO:0055036
GO:0061700	2	22	8	30	False	GO:0061700
GO:0061827	2	22	14	36	False	GO:0061827
GO:0070937	2	22	1	23	False	GO:0070937
GO:1904090	2	22	0	22	False	GO:1904090
GO:0097224	2	22	9	31	False	GO:0097224
GO:0005577	2	21	8	29	False	GO:0005577
GO:0005726	2	21	2	23	False	GO:0005726
GO:0044326	2	21	4	25	False	GO:0044326
GO:0071817	2	21	0	21	False	GO:0071817
GO:0097268	2	21	1	22	False	GO:0097268
GO:0000801	2	20	1	21	False	GO:0000801
GO:0005853	2	20	32	52	False	GO:0005853
GO:0009425	2	20	302	322	False	GO:0009425
GO:0032437	2	20	7	27	False	GO:0032437
GO:0042763	2	20	106	126	False	GO:0042763
GO:0045169	2	20	0	20	False	GO:0045169
GO:0061574	2	20	0	20	False	GO:0061574
GO:0097422	2	20	0	20	False	GO:0097422
GO:0002142	2	19	0	19	False	GO:0002142
GO:0055087	2	19	0	19	False	GO:0055087
GO:0070258	2	19	0	19	False	GO:0070258
GO:0097539	2	19	3	22	False	GO:0097539
GO:0030314	2	18	2	20	False	GO:0030314
GO:0031254	2	18	0	18	False	GO:0031254
GO:0031511	2	18	0	18	False	GO:0031511
GO:0043511	2	18	2	20	False	GO:0043511
GO:0009574	2	17	0	17	False	GO:0009574
GO:0019013	2	17	838	855	False	GO:0019013
GO:0032126	2	17	2	19	False	GO:0032126
GO:0035748	2	17	6	23	False	GO:0035748
GO:0036117	2	17	0	17	False	GO:0036117
GO:0043218	2	17	2	19	False	GO:0043218
GO:0043219	2	17	4	21	False	GO:0043219
GO:0043291	2	17	11	28	False	GO:0043291
GO:0072324	2	17	0	17	False	GO:0072324
GO:0097427	2	17	4	21	False	GO:0097427
GO:0120105	2	17	1	18	False	GO:0120105
GO:0033269	2	16	3	19	False	GO:0033269
GO:0042587	2	16	5	21	False	GO:0042587
GO:0043203	2	16	8	24	False	GO:0043203
GO:0044217	2	16	0	16	False	GO:0044217
GO:0071341	2	16	0	16	False	GO:0071341
GO:0097227	2	16	3	19	False	GO:0097227
GO:1990131	2	16	0	16	False	GO:1990131
GO:1990819	2	16	2	18	False	GO:1990819
GO:0001651	2	15	2	17	False	GO:0001651
GO:0009424	2	15	34	49	False	GO:0009424
GO:0036454	2	15	2	17	False	GO:0036454
GO:0060417	2	15	0	15	False	GO:0060417
GO:0120104	2	15	0	15	False	GO:0120104
GO:0140007	2	15	1	16	False	GO:0140007
GO:0010339	2	14	0	14	False	GO:0010339
GO:0043159	2	14	3	17	False	GO:0043159
GO:0043514	2	14	1	15	False	GO:0043514
GO:0044304	2	14	3	17	False	GO:0044304
GO:1990221	2	14	2	16	False	GO:1990221
GO:1990423	2	14	7	21	False	GO:1990423
GO:1990923	2	14	0	14	False	GO:1990923
GO:0005835	2	13	21	34	False	GO:0005835
GO:0070288	2	13	0	13	False	GO:0070288
GO:0008091	2	13	5	18	False	GO:0008091
GO:0031422	2	13	1	14	False	GO:0031422
GO:0032449	2	13	1	14	False	GO:0032449
GO:0048180	2	13	0	13	False	GO:0048180
GO:0046691	2	13	2	15	False	GO:0046691
GO:0030874	2	12	3	15	False	GO:0030874
GO:0005824	2	12	6	18	False	GO:0005824
GO:0008074	2	12	1	13	False	GO:0008074
GO:0030076	2	12	408	420	False	GO:0030076
GO:0010598	2	12	0	12	False	GO:0010598
GO:0031673	2	12	1	13	False	GO:0031673
GO:0035749	2	12	9	21	False	GO:0035749
GO:0043245	2	12	0	12	False	GO:0043245
GO:0043684	2	12	11	23	False	GO:0043684
GO:0070743	2	12	2	14	False	GO:0070743
GO:0097356	2	12	2	14	False	GO:0097356
GO:0098024	2	12	35	47	False	GO:0098024
GO:0001534	2	11	8	19	False	GO:0001534
GO:0002139	2	11	0	11	False	GO:0002139
GO:0005822	2	11	8	19	False	GO:0005822
GO:0005823	2	11	16	27	False	GO:0005823
GO:0005825	2	11	4	15	False	GO:0005825
GO:0031389	2	11	4	15	False	GO:0031389
GO:0031617	2	11	0	11	False	GO:0031617
GO:0090724	2	11	5	16	False	GO:0090724
GO:0090726	2	11	2	13	False	GO:0090726
GO:0150034	2	11	0	11	False	GO:0150034
GO:1990298	2	11	0	11	False	GO:1990298
GO:1990716	2	11	0	11	False	GO:1990716
GO:1990794	2	11	3	14	False	GO:1990794
GO:0005621	2	10	0	10	False	GO:0005621
GO:0030478	2	10	4	14	False	GO:0030478
GO:0046729	2	10	9	19	False	GO:0046729
GO:0046798	2	10	3	13	False	GO:0046798
GO:0120206	2	10	2	12	False	GO:0120206
GO:1990225	2	10	0	10	False	GO:1990225
GO:1990393	2	10	4	14	False	GO:1990393
GO:0000802	2	9	0	9	False	GO:0000802
GO:0033596	2	9	0	9	False	GO:0033596
GO:0036457	2	9	0	9	False	GO:0036457
GO:0098021	2	9	23	32	False	GO:0098021
GO:0061908	2	9	39	48	False	GO:0061908
GO:0098833	2	9	2	11	False	GO:0098833
GO:0098843	2	9	1	10	False	GO:0098843
GO:0106333	2	9	2	11	False	GO:0106333
GO:0110092	2	9	0	9	False	GO:0110092
GO:0120044	2	9	3	12	False	GO:0120044
GO:1990696	2	9	1	10	False	GO:1990696
GO:0002193	2	8	0	8	False	GO:0002193
GO:0005713	2	8	2	10	False	GO:0005713
GO:0009421	2	8	13	21	False	GO:0009421
GO:0019008	2	8	348	356	False	GO:0019008
GO:0030875	2	8	1	9	False	GO:0030875
GO:0033104	2	8	0	8	False	GO:0033104
GO:0034044	2	8	0	8	False	GO:0034044
GO:0070687	2	8	0	8	False	GO:0070687
GO:0090651	2	8	3	11	False	GO:0090651
GO:0097543	2	8	2	10	False	GO:0097543
GO:0097545	2	8	0	8	False	GO:0097545
GO:0098026	2	8	15	23	False	GO:0098026
GO:0140599	2	8	0	8	False	GO:0140599
GO:1990037	2	8	1	9	False	GO:1990037
GO:1990622	2	8	0	8	False	GO:1990622
GO:1990682	2	8	0	8	False	GO:1990682
GO:0000133	2	7	0	7	False	GO:0000133
GO:0005862	2	7	0	7	False	GO:0005862
GO:0043036	2	7	1	8	False	GO:0043036
GO:0017102	2	7	0	7	False	GO:0017102
GO:0020016	2	7	2	9	False	GO:0020016
GO:0030990	2	7	0	7	False	GO:0030990
GO:0043293	2	7	1	8	False	GO:0043293
GO:0097059	2	7	0	7	False	GO:0097059
GO:0097149	2	7	0	7	False	GO:0097149
GO:0098561	2	7	0	7	False	GO:0098561
GO:0110142	2	7	0	7	False	GO:0110142
GO:1990528	2	7	0	7	False	GO:1990528
GO:1990665	2	7	4	11	False	GO:1990665
GO:1990718	2	7	1	8	False	GO:1990718
GO:0001400	2	6	0	6	False	GO:0001400
GO:0036125	2	6	119	125	False	GO:0036125
GO:0020007	2	6	0	6	False	GO:0020007
GO:0032178	2	6	0	6	False	GO:0032178
GO:0033101	2	6	13	19	False	GO:0033101
GO:0033551	2	6	0	6	False	GO:0033551
GO:0034750	2	6	2	8	False	GO:0034750
GO:0036284	2	6	2	8	False	GO:0036284
GO:0036286	2	6	0	6	False	GO:0036286
GO:0036501	2	6	0	6	False	GO:0036501
GO:0043668	2	6	1	7	False	GO:0043668
GO:0061825	2	6	1	7	False	GO:0061825
GO:0062201	2	6	0	6	False	GO:0062201
GO:0070701	2	6	1	7	False	GO:0070701
GO:0071521	2	6	0	6	False	GO:0071521
GO:0097057	2	6	0	6	False	GO:0097057
GO:0097203	2	6	0	6	False	GO:0097203
GO:0097229	2	6	1	7	False	GO:0097229
GO:0097373	2	6	0	6	False	GO:0097373
GO:0120219	2	6	1	7	False	GO:0120219
GO:1905742	2	6	0	6	False	GO:1905742
GO:1990030	2	6	2	8	False	GO:1990030
GO:1990143	2	6	0	6	False	GO:1990143
GO:1990315	2	6	0	6	False	GO:1990315
GO:1990666	2	6	2	8	False	GO:1990666
GO:1990667	2	6	3	9	False	GO:1990667
GO:1990730	2	6	0	6	False	GO:1990730
GO:0001536	2	5	0	5	False	GO:0001536
GO:0002133	2	5	0	5	False	GO:0002133
GO:0009344	2	5	0	5	False	GO:0009344
GO:0097574	2	5	1	6	False	GO:0097574
GO:0031521	2	5	0	5	False	GO:0031521
GO:0031592	2	5	0	5	False	GO:0031592
GO:0031910	2	5	0	5	False	GO:0031910
GO:0043493	2	5	0	5	False	GO:0043493
GO:0044099	2	5	4	9	False	GO:0044099
GO:0046727	2	5	0	5	False	GO:0046727
GO:0061830	2	5	1	6	False	GO:0061830
GO:0070865	2	5	8	13	False	GO:0070865
GO:0097541	2	5	0	5	False	GO:0097541
GO:0097619	2	5	0	5	False	GO:0097619
GO:0120106	2	5	0	5	False	GO:0120106
GO:1990229	2	5	7	12	False	GO:1990229
GO:1990047	2	5	0	5	False	GO:1990047
GO:1990526	2	5	0	5	False	GO:1990526
GO:1990527	2	5	0	5	False	GO:1990527
GO:1990533	2	5	0	5	False	GO:1990533
GO:1990630	2	5	2	7	False	GO:1990630
GO:1990811	2	5	0	5	False	GO:1990811
GO:0005602	2	4	0	4	False	GO:0005602
GO:0005616	2	4	0	4	False	GO:0005616
GO:0005712	2	4	2	6	False	GO:0005712
GO:0022623	2	4	34	38	False	GO:0022623
GO:0030257	2	4	44	48	False	GO:0030257
GO:0031257	2	4	0	4	False	GO:0031257
GO:0031518	2	4	0	4	False	GO:0031518
GO:0033193	2	4	0	4	False	GO:0033193
GO:0034270	2	4	0	4	False	GO:0034270
GO:0034973	2	4	0	4	False	GO:0034973
GO:0035183	2	4	0	4	False	GO:0035183
GO:0036063	2	4	1	5	False	GO:0036063
GO:0042718	2	4	0	4	False	GO:0042718
GO:0043680	2	4	0	4	False	GO:0043680
GO:0044697	2	4	17	21	False	GO:0044697
GO:0046806	2	4	0	4	False	GO:0046806
GO:0070864	2	4	0	4	False	GO:0070864
GO:0090658	2	4	0	4	False	GO:0090658
GO:0097002	2	4	0	4	False	GO:0097002
GO:0097058	2	4	0	4	False	GO:0097058
GO:0097226	2	4	2	6	False	GO:0097226
GO:0097347	2	4	0	4	False	GO:0097347
GO:1990015	2	4	1	5	False	GO:1990015
GO:0098027	2	4	9	13	False	GO:0098027
GO:0098654	2	4	0	4	False	GO:0098654
GO:0120043	2	4	0	4	False	GO:0120043
GO:0120171	2	4	2	6	False	GO:0120171
GO:1990031	2	4	0	4	False	GO:1990031
GO:1990597	2	4	1	5	False	GO:1990597
GO:1990836	2	4	1	5	False	GO:1990836
GO:0002096	2	3	2	5	False	GO:0002096
GO:0009418	2	3	0	3	False	GO:0009418
GO:0014801	2	3	2	5	False	GO:0014801
GO:0120082	2	3	1	4	False	GO:0120082
GO:0017086	2	3	0	3	False	GO:0017086
GO:0035649	2	3	0	3	False	GO:0035649
GO:0036375	2	3	5	8	False	GO:0036375
GO:0036398	2	3	0	3	False	GO:0036398
GO:0039624	2	3	218	221	False	GO:0039624
GO:0039626	2	3	48	51	False	GO:0039626
GO:0043265	2	3	0	3	False	GO:0043265
GO:0043592	2	3	0	3	False	GO:0043592
GO:0061576	2	3	3	6	False	GO:0061576
GO:0061822	2	3	0	3	False	GO:0061822
GO:0061927	2	3	0	3	False	GO:0061927
GO:0061957	2	3	2	5	False	GO:0061957
GO:0070057	2	3	0	3	False	GO:0070057
GO:0070645	2	3	0	3	False	GO:0070645
GO:0070826	2	3	0	3	False	GO:0070826
GO:0071563	2	3	5	8	False	GO:0071563
GO:0089713	2	3	0	3	False	GO:0089713
GO:0090725	2	3	1	4	False	GO:0090725
GO:0097204	2	3	0	3	False	GO:0097204
GO:0099079	2	3	3	6	False	GO:0099079
GO:0110078	2	3	0	3	False	GO:0110078
GO:0120155	2	3	0	3	False	GO:0120155
GO:1990038	2	3	0	3	False	GO:1990038
GO:1990295	2	3	0	3	False	GO:1990295
GO:1990356	2	3	1	4	False	GO:1990356
GO:1990615	2	3	0	3	False	GO:1990615
GO:1990727	2	3	0	3	False	GO:1990727
GO:1990826	2	3	0	3	False	GO:1990826
GO:1990861	2	3	0	3	False	GO:1990861
GO:1990964	2	3	8	11	False	GO:1990964
GO:0009420	2	2	0	2	False	GO:0009420
GO:0009428	2	2	194	196	False	GO:0009428
GO:0014705	2	2	0	2	False	GO:0014705
GO:0019037	2	2	0	2	False	GO:0019037
GO:0020039	2	2	0	2	False	GO:0020039
GO:0098733	2	2	0	2	False	GO:0098733
GO:0031250	2	2	0	2	False	GO:0031250
GO:0031395	2	2	3	5	False	GO:0031395
GO:0032992	2	2	0	2	False	GO:0032992
GO:0035182	2	2	1	3	False	GO:0035182
GO:0035693	2	2	1	3	False	GO:0035693
GO:0038045	2	2	0	2	False	GO:0038045
GO:0039625	2	2	67	69	False	GO:0039625
GO:0043188	2	2	0	2	False	GO:0043188
GO:0044303	2	2	0	2	False	GO:0044303
GO:0044816	2	2	0	2	False	GO:0044816
GO:0060107	2	2	0	2	False	GO:0060107
GO:0060111	2	2	0	2	False	GO:0060111
GO:0060418	2	2	0	2	False	GO:0060418
GO:0061826	2	2	0	2	False	GO:0061826
GO:0061834	2	2	0	2	False	GO:0061834
GO:0061835	2	2	0	2	False	GO:0061835
GO:0061845	2	2	1	3	False	GO:0061845
GO:0062074	2	2	0	2	False	GO:0062074
GO:0062092	2	2	6	8	False	GO:0062092
GO:0071597	2	2	0	2	False	GO:0071597
GO:0090689	2	2	0	2	False	GO:0090689
GO:0097047	2	2	2	4	False	GO:0097047
GO:0097078	2	2	10	12	False	GO:0097078
GO:0097710	2	2	0	2	False	GO:0097710
GO:0098023	2	2	0	2	False	GO:0098023
GO:0098029	2	2	0	2	False	GO:0098029
GO:0098046	2	2	0	2	False	GO:0098046
GO:0106003	2	2	0	2	False	GO:0106003
GO:0110131	2	2	3	5	False	GO:0110131
GO:0120220	2	2	3	5	False	GO:0120220
GO:0120228	2	2	0	2	False	GO:0120228
GO:0140224	2	2	1	3	False	GO:0140224
GO:0140512	2	2	0	2	False	GO:0140512
GO:1990427	2	2	1	3	False	GO:1990427
GO:1990463	2	2	0	2	False	GO:1990463
GO:1990586	2	2	0	2	False	GO:1990586
GO:1990871	2	2	0	2	False	GO:1990871
GO:1990876	2	2	0	2	False	GO:1990876
GO:0001535	2	1	0	1	False	GO:0001535
GO:0005631	2	1	0	1	False	GO:0005631
GO:0005821	2	1	1	2	False	GO:0005821
GO:0005831	2	1	0	1	False	GO:0005831
GO:0008537	2	1	18	19	False	GO:0008537
GO:0009419	2	1	0	1	False	GO:0009419
GO:0009422	2	1	0	1	False	GO:0009422
GO:0009426	2	1	12	13	False	GO:0009426
GO:0009429	2	1	0	1	False	GO:0009429
GO:0009930	2	1	0	1	False	GO:0009930
GO:0019197	2	1	0	1	False	GO:0019197
GO:0030694	2	1	40	41	False	GO:0030694
GO:0030929	2	1	2	3	False	GO:0030929
GO:0030993	2	1	0	1	False	GO:0030993
GO:0031912	2	1	0	1	False	GO:0031912
GO:0032158	2	1	0	1	False	GO:0032158
GO:0034992	2	1	0	1	False	GO:0034992
GO:0039642	2	1	0	1	False	GO:0039642
GO:0043593	2	1	0	1	False	GO:0043593
GO:0043595	2	1	3	4	False	GO:0043595
GO:0043674	2	1	0	1	False	GO:0043674
GO:0043678	2	1	0	1	False	GO:0043678
GO:0044280	2	1	0	1	False	GO:0044280
GO:0044777	2	1	0	1	False	GO:0044777
GO:0048225	2	1	1	2	False	GO:0048225
GO:0055044	2	1	1	2	False	GO:0055044
GO:0060106	2	1	0	1	False	GO:0060106
GO:0060108	2	1	0	1	False	GO:0060108
GO:0060109	2	1	0	1	False	GO:0060109
GO:0062160	2	1	0	1	False	GO:0062160
GO:0070825	2	1	1	2	False	GO:0070825
GO:0097218	2	1	0	1	False	GO:0097218
